id,ubigeo,region,provincia,distrito,area_terreno_m2,area_ocupada_m2,area_disponible_m2,area_techada_m2,antiguedad_anios,tiene_planos,planos_actualizados,material_predom_paredes,estado_conserv_paredes,material_predom_pisos,estado_conserv_pisos,material_predom_techo,estado_conserv_techo,electricidad_7_dias,electricidad_con,agua_procedencia,agua_potable,agua_7_dias,banio_coneccion
3012,080705,CUSCO,CHUMBIVILCAS,LIVITACA,240,240,0,218,10,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
3013,080901,CUSCO,LA CONVENCIÓN,SANTA ANA,1000,180,0,180,8,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
3014,010205,AMAZONAS,BAGUA,IMAZA,110,90,20,90,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Pozo séptico?
3015,010202,AMAZONAS,BAGUA,ARAMANGO,106,106,0,106,15,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
3017,150802,LIMA,HUAURA,AMBAR,456,456,0,386,7,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,No,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
3018,150811,LIMA,HUAURA,SAYAN,120,120,0,120,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,¿Planchas de calamina / metálicas / latón?,Muy malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
3019,160101,LORETO,MAYNAS,IQUITOS,529,279,0,279,17,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5000,100602,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,518,518,0,313,5,Sí,No,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5001,221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,210,210,0,210,4,No sabe,NA,¿Otro material?,Bueno,¿Cemento?,Malo,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5002,060601,CAJAMARCA,CUTERVO,CUTERVO,4978,361,4617,361,17,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Malo,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5003,060601,CAJAMARCA,CUTERVO,CUTERVO,354,354,0,147,50,No,NA,¿Adobe o tapial?,Malo,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5005,050206,AYACUCHO,CANGALLO,TOTOS,155,155,0,465,12,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5006,050505,AYACUCHO,LA MAR,CHUNGUI,275,275,0,275,12,No sabe,NA,¿Adobe o tapial?,Malo,¿Madera (entablado)?,Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5007,090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,610,610,0,960,10,No,NA,¿Ladrillo o bloque de cemento?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5008,250304,UCAYALI,PADRE ABAD,NESHUYA,100,50,0,50,4,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5009,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,232,232,0,177,10,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5010,150105,LIMA,LIMA,BREÑA,850,850,0,530,67,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Fibra de cemento o similar?,Malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5011,051012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,402,300,102,300,4,No sabe,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5012,100507,HUÁNUCO,HUAMALIES,MONZÓN,449,278,0,556,33,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5013,100507,HUÁNUCO,HUAMALIES,MONZÓN,400,390,0,390,4,No sabe,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5014,100507,HUÁNUCO,HUAMALIES,MONZÓN,200,200,0,200,37,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5015,100702,HUÁNUCO,MARAÑÓN,CHOLON,2650,385,2265,385,4,No,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Pozo?,NA,NA,¿Pozo séptico?
5016,100705,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA,2800,600,253,344,4,No,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Pozo?,NA,NA,¿Pozo séptico?
5017,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,450,450,0,350,5,No,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5019,130803,LA LIBERTAD,PATAZ,CHILLIA,300,300,0,300,8,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5020,130808,LA LIBERTAD,PATAZ,PARCOY,450,450,0,450,6,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5021,221003,SAN MARTÍN,TOCACHE,PÓLVORA,320,320,0,320,3,No,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5022,220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,626,626,0,392,3,Sí,Sí,¿Otro material?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Pozo séptico?
5023,221003,SAN MARTÍN,TOCACHE,PÓLVORA,729,308,0,308,1,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5025,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,267,267,0,534,4,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5030,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,70,70,0,70,4,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5031,190108,PASCO,PASCO,SAN FCO.DE ASIS DE YARUSYACÁN,230,230,0,230,4,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5033,060202,CAJAMARCA,CAJABAMBA,CACHACHI,295,233,62,295,48,Sí,Sí,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5034,180210,MOQUEGUA,GENERAL SÁNCHEZ CERRO,UBINAS,431,431,0,231,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5036,030505,APURÍMAC,COTABAMBAS,MARA,422,120,0,240,12,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Láminas asfálticas, vinílicos o similares?",Bueno,¿Fibra de cemento o similar?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5037,180301,MOQUEGUA,ILO,ILO,1082,490,245,638,33,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5038,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,437,150,0,450,9,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5039,170302,MADRE DE DIOS,TAHUAMANU,IBERIA,12,12,0,12,20,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Malo,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,No tiene baño
5040,050509,AYACUCHO,LA MAR,SAMUGARI,800,380,420,377,10,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Madera / entablillado?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5041,040520,AREQUIPA,CAYLLOMA,MAJES,359,359,0,450,20,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5043,050802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,126,126,0,252,20,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Madera / entablillado?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5044,050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,400,130,0,130,4,No,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy bueno,Sí,¿Medidor compartido con alguna entidad pública o privada?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5045,060505,CAJAMARCA,CONTUMAZÁ,SAN BENITO,229,229,0,130,4,No,NA,¿Ladrillo o bloque de cemento?,Muy bueno,"¿Losetas, terrazos, cerámicas o similares?",Muy bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Muy bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5046,050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,199,150,49,150,5,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5047,050911,AYACUCHO,SUCRE,SORAS,307,254,53,508,5,No sabe,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Fibra de cemento o similar?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5048,070105,CALLAO,CALLAO,LA PUNTA,3009,1913,0,253,40,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5049,050706,AYACUCHO,PARINACOCHAS,PUYUSCA,499,290,209,290,5,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5050,210702,PUNO,LAMPA,CABANILLA,3150,420,2730,288,7,Sí,Sí,¿Ladrillo o bloque de cemento?,Bueno,¿Madera (entablado)?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5051,100609,HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO,4000,180,0,180,7,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5053,010311,AMAZONAS,BONGARÁ,VALERA,165,114,51,114,54,No,NA,¿Adobe o tapial?,Malo,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Tejas?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5054,211206,PUNO,SANDIA,QUIACA,146,146,0,146,6,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Madera (entablado)?,Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5055,220303,SAN MARTÍN,EL DORADO,SAN MARTÍN,410,200,210,200,20,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,No,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5056,010705,AMAZONAS,UTCUBAMBA,JAMALCA,135,135,0,135,14,No,NA,¿Adobe o tapial?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Pozo séptico?
5057,050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,406,160,236,160,5,No,NA,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Malo,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5058,030101,APURÍMAC,ABANCAY,ABANCAY,48,48,0,160,17,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5059,151015,LIMA,YAUYOS,HUANGASCAR,600,600,0,520,7,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,¿Cemento?,Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5060,151003,LIMA,YAUYOS,AYAUCA,792,792,0,217,10,No,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5061,150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,451,451,0,400,102,No,NA,¿Adobe o tapial?,Malo,¿Madera pulida?,Bueno,¿Madera / entablillado?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5062,151008,LIMA,YAUYOS,CATAHUASI,510,510,0,284,10,Sí,No,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,"¿Concreto armado (losa aligerada, losa maciza)?",Malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
5063,160104,LORETO,MAYNAS,INDIANA,180,180,0,180,15,No sabe,NA,¿Ladrillo o bloque de cemento?,Bueno,"¿Losetas, terrazos, cerámicas o similares?",Bueno,¿Planchas de calamina / metálicas / latón?,Bueno,Sí,¿Medidor de uso exclusivo?,"¿Río, acequia, manantial o similar?",NA,NA,¿Pozo séptico?
5064,150303,LIMA,CAJATAMBO,GORGOR,540,540,0,450,27,No,NA,¿Adobe o tapial?,Muy malo,¿Cemento?,Muy malo,¿Planchas de calamina / metálicas / latón?,Muy malo,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,Sí,Sí,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
7001,100704,HUÁNUCO,MARAÑÓN,LA MORADA,1318,300,1018,300,4,No,NA,¿Otro material?,Bueno,¿Cemento?,Bueno,¿Otro material?,Bueno,Sí,¿Medidor de uso exclusivo?,¿Red pública dentro del local?,No,NA,¿Red pública de desagüe dentro de la comisaría/Unidad especializada?
